Order_ID,Order_Date,Month,Quarter,Year,Week_Number,Region,City,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percentage,Sales_Amount,Marketing_Spend,Stock_Available,Reorder_Level,Previous_Month_Sales,Forecasted_Sales,Actual_Sales,Forecast_Error_Percentage,Demand_Level,Stock_Risk,Season
ORD100712,12-02-2025,February,Q1,2025,7,East,Bangalore,Furniture,Desk,141,15000,0.41,2106328.5,32292,767,100,2012388.69,2059358.59,2065211.38,0.28,Low Demand,Overstocked,Spring
ORD100713,24-10-2025,October,Q4,2025,43,South,Mumbai,Home Appliances,Refrigerator,669,35000,18.43,19099615.5,94779,637,100,18022735.32,18561175.41,17556792.48,5.41,High Demand,Healthy Stock,Festive
ORD100714,11-01-2025,January,Q1,2025,2,Central,Hyderabad,Fashion,T-Shirt,447,1200,9.53,485281.08,78801,1832,100,405738.14,445509.61,477762.75,7.24,Medium Demand,Overstocked,Winter
ORD100715,12-01-2025,January,Q1,2025,2,Central,Bangalore,Fashion,Jacket,563,4500,10.27,2273309.55,65755,1018,100,2407535.4,2340422.47,2370441.47,1.28,High Demand,Healthy Stock,Winter
ORD100716,22-05-2025,May,Q2,2025,21,Central,Jaipur,Electronics,Tablet,529,18000,8.75,8688825,67601,1330,100,7467546.48,8078185.74,8042011.05,0.45,High Demand,Overstocked,Summer
ORD100717,03-11-2024,November,Q4,2024,44,South,Jaipur,Fashion,T-Shirt,794,1200,1.53,938222.16,10910,2202,100,790970.88,864596.52,924132.6,6.89,High Demand,Overstocked,Festive
ORD100718,06-04-2024,April,Q2,2024,14,West,Lucknow,Home Appliances,Refrigerator,310,35000,11.71,9579465,70987,166,100,8100148.42,8839806.71,9889031.78,11.87,Medium Demand,Stockout Risk,Summer
ORD100719,02-07-2024,July,Q3,2024,27,South,Kolkata,Electronics,Laptop,476,60000,17.54,23550576,44013,1385,100,24372099.11,23961337.55,23338612.1,2.6,Medium Demand,Overstocked,Monsoon
ORD100720,17-11-2025,November,Q4,2025,47,West,Lucknow,Home Appliances,Refrigerator,308,35000,1.56,10611832,84174,1162,100,12189241.75,11400536.88,9776321.42,14.25,Medium Demand,Overstocked,Festive
ORD100721,01-07-2025,July,Q3,2025,27,North,Delhi,Fashion,Shoes,63,3000,3.43,182517.3,67537,1984,100,196520.48,189518.89,195979.06,3.41,Low Demand,Overstocked,Monsoon
ORD100722,08-09-2025,September,Q3,2025,37,West,Ahmedabad,Office Supplies,Paper Ream,419,350,13.81,126397.63,95478,1717,100,141799.98,134098.8,115973.24,13.52,Medium Demand,Overstocked,Monsoon
ORD100723,18-05-2024,May,Q2,2024,20,North,Hyderabad,Electronics,Laptop,242,60000,17.18,12025464,32424,2070,100,12740369.28,12382916.64,12385602.18,0.02,Medium Demand,Overstocked,Summer
ORD100724,22-03-2025,March,Q1,2025,12,Central,Hyderabad,Electronics,Tablet,524,18000,2.96,9152812.8,60296,189,100,7748620.55,8450716.68,9889459.25,17.03,High Demand,Stockout Risk,Spring
ORD100725,20-12-2025,December,Q4,2025,51,West,Chennai,Fashion,Shoes,510,3000,11.7,1350990,31389,1307,100,1388509.94,1369749.97,1441192.5,5.22,High Demand,Overstocked,Winter
ORD100726,22-02-2024,February,Q1,2024,8,East,Delhi,Electronics,Printer,475,12000,16.97,4732710,80846,2370,100,5677408.83,5205059.42,4294477.35,17.49,Medium Demand,Overstocked,Spring
ORD100727,13-02-2025,February,Q1,2025,7,West,Jaipur,Office Supplies,Paper Ream,676,350,18.71,192332.14,68950,1049,100,208818.11,200575.12,193421.08,3.57,High Demand,Healthy Stock,Spring
ORD100728,08-03-2025,March,Q1,2025,10,Central,Pune,Office Supplies,Notebook,324,200,17.86,53226.72,59675,2038,100,45071.12,49148.92,54532.87,10.95,Medium Demand,Overstocked,Spring
ORD100729,23-10-2025,October,Q4,2025,43,East,Chennai,Fashion,Shoes,278,3000,3.84,801974.4,50068,1894,100,716035.82,759005.11,757016.09,0.26,Medium Demand,Overstocked,Festive
ORD100730,02-12-2025,December,Q4,2025,49,East,Lucknow,Fashion,Shoes,350,3000,14.46,898170,56166,1807,100,1017835.25,958002.62,929265.96,3,Medium Demand,Overstocked,Winter
ORD100731,03-01-2025,January,Q1,2025,1,West,Bangalore,Office Supplies,Notebook,339,200,13.81,58436.82,16297,2077,100,49767.05,54101.93,54924.58,1.52,Medium Demand,Overstocked,Winter
ORD100732,12-09-2025,September,Q3,2025,37,West,Mumbai,Fashion,T-Shirt,360,1200,4.69,411739.2,77984,292,100,493965.37,452852.29,400110.59,11.65,Medium Demand,Stockout Risk,Monsoon
ORD100733,24-09-2024,September,Q3,2024,39,East,Bangalore,Furniture,Bookshelf,82,10000,16.14,687652,49267,1863,100,581470.09,634561.04,650063.6,2.44,Low Demand,Overstocked,Monsoon
ORD100734,29-07-2025,July,Q3,2025,31,South,Chennai,Home Appliances,Refrigerator,413,35000,15.39,12230375.5,78010,1195,100,14169221.21,13199798.36,13094838.37,0.8,Medium Demand,Overstocked,Monsoon
ORD100735,11-06-2025,June,Q2,2025,24,Central,Mumbai,Electronics,Printer,518,12000,19.25,5019420,19539,533,100,5584912.67,5302166.33,5129501.75,3.26,High Demand,Healthy Stock,Summer
ORD100736,14-04-2024,April,Q2,2024,15,Central,Delhi,Office Supplies,Notebook,221,200,12.6,38630.8,31920,1581,100,33331.16,35980.98,37024.71,2.9,Medium Demand,Overstocked,Summer
ORD100737,28-03-2025,March,Q1,2025,13,Central,Chennai,Electronics,Mobile,422,25000,6.69,9844205,23058,603,100,11216861.62,10530533.31,9724319.24,7.66,Medium Demand,Healthy Stock,Spring
ORD100738,01-03-2025,March,Q1,2025,9,North,Hyderabad,Fashion,T-Shirt,343,1200,10.1,370028.4,16171,1189,100,351147.53,360587.97,388888.39,7.85,Medium Demand,Overstocked,Spring
ORD100739,04-01-2025,January,Q1,2025,1,South,Bangalore,Office Supplies,Pen Set,283,500,2.76,137594.6,61206,1793,100,160601.52,149098.06,148548.93,0.37,Medium Demand,Overstocked,Winter
ORD100740,12-06-2025,June,Q2,2025,24,East,Delhi,Fashion,Shoes,60,3000,14.35,154170,72809,385,100,128564.1,141367.05,148459.68,5.02,Low Demand,Overstocked,Summer
ORD100741,17-06-2024,June,Q2,2024,25,West,Delhi,Fashion,Shoes,204,3000,18.05,501534,12577,2229,100,596356.25,548945.12,493439.77,10.11,Medium Demand,Overstocked,Summer
ORD100742,28-11-2025,November,Q4,2025,48,Central,Ahmedabad,Home Appliances,Refrigerator,79,35000,18,2267300,85006,701,100,2448951.6,2358125.8,2242898.89,4.89,Low Demand,Overstocked,Festive
ORD100743,29-07-2024,July,Q3,2024,31,Central,Lucknow,Office Supplies,Paper Ream,502,350,13.95,151189.85,90033,1756,100,167844.94,159517.4,162709.75,2,High Demand,Overstocked,Monsoon
ORD100744,27-03-2024,March,Q1,2024,13,North,Jaipur,Home Appliances,Refrigerator,179,35000,10.41,5612813.5,75882,1262,100,4970111.59,5291462.54,5625915.61,6.32,Low Demand,Overstocked,Spring
ORD100745,15-11-2024,November,Q4,2024,46,Central,Pune,Furniture,Office Chair,107,8000,10.8,763552,38907,1088,100,865021.64,814286.82,733611.92,9.91,Low Demand,Overstocked,Festive
ORD100746,08-03-2025,March,Q1,2025,10,Central,Mumbai,Electronics,Tablet,315,18000,12.54,4958982,51461,607,100,4061868.18,4510425.09,5108705.98,13.26,Medium Demand,Overstocked,Spring
ORD100747,07-05-2024,May,Q2,2024,19,West,Ahmedabad,Office Supplies,Paper Ream,55,350,9.06,17505.95,35945,2482,100,17965.29,17735.62,18886.61,6.49,Low Demand,Overstocked,Summer
ORD100748,04-10-2025,October,Q4,2025,40,Central,Lucknow,Furniture,Desk,460,15000,15.7,5816700,98697,2446,100,6217898.28,6017299.14,6066063.07,0.81,Medium Demand,Overstocked,Festive
ORD100749,16-06-2025,June,Q2,2025,25,South,Mumbai,Home Appliances,Air Conditioner,793,45000,15.57,30128845.5,64547,501,100,25869268.53,27999057.02,29681083.45,6.01,High Demand,Stockout Risk,Summer
ORD100750,25-02-2025,February,Q1,2025,9,North,Mumbai,Electronics,Printer,183,12000,9.53,1986721.2,63479,419,100,1882850.82,1934786.01,1997153.71,3.22,Low Demand,Overstocked,Spring
ORD100751,25-08-2025,August,Q3,2025,35,Central,Jaipur,Fashion,T-Shirt,648,1200,9.98,699995.52,60498,1902,100,752920.18,726457.85,762689.92,4.99,High Demand,Overstocked,Monsoon
ORD100752,02-03-2025,March,Q1,2025,9,South,Bangalore,Office Supplies,Notebook,546,200,14.22,93671.76,21958,2202,100,107283.08,100477.42,86516.33,13.89,High Demand,Overstocked,Spring
ORD100753,05-08-2024,August,Q3,2024,32,West,Chennai,Electronics,Mobile,622,25000,7.39,14400855,20566,1773,100,12156258.03,13278556.52,14025240.28,5.62,High Demand,Overstocked,Monsoon
ORD100754,23-10-2024,October,Q4,2024,43,North,Jaipur,Furniture,Office Chair,557,8000,7.49,4122245.6,43532,2090,100,3343929,3733087.3,3827809.58,2.54,High Demand,Overstocked,Festive
ORD100755,26-08-2025,August,Q3,2025,35,West,Delhi,Home Appliances,Refrigerator,270,35000,3.66,9104130,69067,108,100,7728779.66,8416454.83,8828546.06,4.9,Medium Demand,Stockout Risk,Monsoon
ORD100756,15-02-2024,February,Q1,2024,7,West,Chennai,Office Supplies,Pen Set,629,500,9.05,286037.75,49279,1645,100,283203.41,284620.58,298625.33,4.92,High Demand,Overstocked,Spring
ORD100757,12-09-2025,September,Q3,2025,37,South,Bangalore,Office Supplies,Paper Ream,521,350,15.23,154578.1,92453,1939,100,132874.26,143726.18,161622.66,12.45,High Demand,Overstocked,Monsoon
ORD100758,01-04-2024,April,Q2,2024,14,Central,Lucknow,Fashion,T-Shirt,288,1200,18,283392,49433,2315,100,231907.58,257649.79,293052.48,13.74,Medium Demand,Overstocked,Summer
ORD100759,29-03-2025,March,Q1,2025,13,East,Mumbai,Furniture,Bookshelf,75,10000,11.44,664200,97720,1365,100,680418.26,672309.13,614223.15,8.64,Low Demand,Overstocked,Spring
ORD100760,26-07-2025,July,Q3,2025,30,North,Hyderabad,Office Supplies,Paper Ream,640,350,15.15,190064,79743,2237,100,166450.13,178257.07,189145.45,6.11,High Demand,Overstocked,Monsoon
ORD100761,20-01-2024,January,Q1,2024,3,North,Jaipur,Furniture,Office Chair,331,8000,15.74,2231204.8,37150,2473,100,2181430.61,2206317.71,2368165.53,7.34,Medium Demand,Overstocked,Winter
ORD100762,13-09-2025,September,Q3,2025,37,East,Kolkata,Office Supplies,Notebook,553,200,17.24,91532.56,8049,1492,100,89226.58,90379.57,89975.34,0.45,High Demand,Overstocked,Monsoon
ORD100763,24-06-2025,June,Q2,2025,26,East,Kolkata,Home Appliances,Microwave,167,9000,19.6,1208412,76012,788,100,1104658.58,1156535.29,1131718.66,2.15,Low Demand,Overstocked,Summer
ORD100764,01-04-2024,April,Q2,2024,14,South,Ahmedabad,Fashion,Jacket,223,4500,1.18,991658.7,47636,843,100,804104.78,897881.74,904095.59,0.69,Medium Demand,Overstocked,Summer
ORD100765,03-02-2025,February,Q1,2025,6,North,Pune,Furniture,Desk,381,15000,5.16,5420106,20855,312,100,4775242.29,5097674.14,5693424.32,11.69,Medium Demand,Stockout Risk,Spring
ORD100766,23-08-2025,August,Q3,2025,34,South,Chennai,Office Supplies,Paper Ream,444,350,18.99,125889.54,40296,348,100,116741.72,121315.63,127227.02,4.87,Medium Demand,Healthy Stock,Monsoon
ORD100767,08-03-2024,March,Q1,2024,10,West,Delhi,Fashion,Jacket,289,4500,18.27,1062898.65,7440,1202,100,1085889.26,1074393.96,1081217.22,0.64,Medium Demand,Overstocked,Spring
ORD100768,13-04-2024,April,Q2,2024,15,South,Jaipur,Furniture,Desk,631,15000,8.13,8695495.5,15998,2149,100,7664059.85,8179777.67,9509239.99,16.25,High Demand,Overstocked,Summer
ORD100769,17-01-2025,January,Q1,2025,3,Central,Bangalore,Furniture,Bookshelf,483,10000,19.23,3901191,77764,1950,100,3186168.35,3543679.67,4145127.57,16.97,Medium Demand,Overstocked,Winter
ORD100770,27-09-2025,September,Q3,2025,39,East,Bangalore,Electronics,Laptop,543,60000,5.47,30797874,37884,1657,100,36948109.27,33872991.64,32907150.62,2.85,High Demand,Overstocked,Monsoon
ORD100771,05-08-2024,August,Q3,2024,32,Central,Jaipur,Home Appliances,Microwave,215,9000,14.78,1649007,78804,386,100,1517507.5,1583257.25,1614478.41,1.97,Medium Demand,Overstocked,Monsoon
ORD100772,05-05-2024,May,Q2,2024,18,South,Jaipur,Home Appliances,Refrigerator,265,35000,12.21,8142522.5,46720,1503,100,8582772.02,8362647.26,8923618.96,6.71,Medium Demand,Overstocked,Summer
ORD100773,25-12-2025,December,Q4,2025,52,West,Ahmedabad,Furniture,Bookshelf,379,10000,6.83,3531143,65266,1445,100,2847336.62,3189239.81,3666629.47,14.97,Medium Demand,Overstocked,Winter
ORD100774,23-10-2025,October,Q4,2025,43,North,Lucknow,Fashion,Shoes,79,3000,8.26,217423.8,96290,2102,100,240250.28,228837.04,219081.94,4.26,Low Demand,Overstocked,Festive
ORD100775,26-10-2025,October,Q4,2025,43,North,Jaipur,Electronics,Printer,229,12000,16.26,2301175.2,83815,1566,100,2196932.92,2249054.06,2457261.98,9.26,Medium Demand,Overstocked,Festive
ORD100776,14-12-2025,December,Q4,2025,50,North,Mumbai,Fashion,T-Shirt,247,1200,8.89,270050.04,34035,181,100,297964.68,284007.36,279801.78,1.48,Medium Demand,Stockout Risk,Winter
ORD100777,27-12-2025,December,Q4,2025,52,East,Hyderabad,Electronics,Tablet,276,18000,4.69,4735000.8,69724,1586,100,3857692.36,4296346.58,4728218.27,10.05,Medium Demand,Overstocked,Winter
ORD100778,21-12-2025,December,Q4,2025,51,Central,Hyderabad,Electronics,Mobile,455,25000,2.22,11122475,41352,2431,100,11123923.76,11123199.38,10389452.95,6.6,Medium Demand,Overstocked,Winter
ORD100779,17-07-2024,July,Q3,2024,29,Central,Lucknow,Office Supplies,Notebook,116,200,11.76,20471.68,13526,621,100,18503.32,19487.5,20757.89,6.52,Low Demand,Overstocked,Monsoon
ORD100780,21-08-2024,August,Q3,2024,34,Central,Ahmedabad,Furniture,Bookshelf,73,10000,19.84,585168,95831,2282,100,611958.52,598563.26,606313.67,1.29,Low Demand,Overstocked,Monsoon
ORD100781,09-04-2025,April,Q2,2025,15,North,Kolkata,Electronics,Tablet,492,18000,16.89,7360221.6,58330,1222,100,6246524.97,6803373.29,7387153.05,8.58,Medium Demand,Overstocked,Summer
ORD100782,22-05-2025,May,Q2,2025,21,East,Jaipur,Electronics,Mobile,98,25000,5.56,2313780,60058,2280,100,2266450.7,2290115.35,2084789.49,8.97,Low Demand,Overstocked,Summer
ORD100783,18-07-2024,July,Q3,2024,29,East,Mumbai,Office Supplies,Notebook,281,200,19.56,45207.28,60550,404,100,52747.77,48977.52,42466.61,13.29,Medium Demand,Healthy Stock,Monsoon
ORD100784,03-12-2024,December,Q4,2024,49,East,Mumbai,Electronics,Laptop,541,60000,8.64,29655456,8148,1469,100,33694619.07,31675037.54,28155800.74,11.11,High Demand,Overstocked,Winter
ORD100785,29-04-2025,April,Q2,2025,18,South,Pune,Electronics,Tablet,582,18000,15.88,8812411.2,14556,1896,100,9743349.28,9277880.24,9033336.16,2.64,High Demand,Overstocked,Summer
ORD100786,15-08-2025,August,Q3,2025,33,North,Mumbai,Electronics,Laptop,436,60000,6.27,24519768,95880,366,100,27291936.09,25905852.05,22371847.28,13.64,Medium Demand,Stockout Risk,Monsoon
ORD100787,28-03-2025,March,Q1,2025,13,North,Ahmedabad,Office Supplies,Paper Ream,492,350,1.32,169926.96,93809,328,100,173954.78,171940.87,162957.13,5.22,Medium Demand,Stockout Risk,Spring
ORD100788,25-01-2025,January,Q1,2025,4,West,Mumbai,Office Supplies,Pen Set,288,500,17.29,119102.4,91471,143,100,116882.87,117992.63,118249.84,0.22,Medium Demand,Stockout Risk,Winter
ORD100789,14-03-2025,March,Q1,2025,11,Central,Lucknow,Electronics,Tablet,76,18000,9.08,1243785.6,48017,888,100,1048763.3,1146274.45,1122463.91,2.08,Low Demand,Overstocked,Spring
ORD100790,31-12-2025,December,Q4,2025,1,North,Lucknow,Furniture,Bookshelf,179,10000,12.75,1561775,38591,1555,100,1512427.29,1537101.15,1631937.13,6.17,Low Demand,Overstocked,Winter
ORD100791,31-03-2025,March,Q1,2025,14,South,Hyderabad,Furniture,Office Chair,111,8000,2.55,865356,81614,1885,100,869899.38,867627.69,891611.76,2.76,Low Demand,Overstocked,Spring
ORD100792,01-01-2025,January,Q1,2025,1,East,Lucknow,Office Supplies,Notebook,200,200,9.39,36244,84079,1504,100,33214.93,34729.46,39652.9,14.18,Medium Demand,Overstocked,Winter
ORD100793,14-06-2025,June,Q2,2025,24,Central,Bangalore,Electronics,Mobile,569,25000,16.38,11894945,78328,323,100,11524113.62,11709529.31,11170321.91,4.6,High Demand,Stockout Risk,Summer
ORD100794,24-07-2024,July,Q3,2024,30,South,Mumbai,Home Appliances,Microwave,537,9000,13.9,4161213,66263,1456,100,4747126.24,4454169.62,4216221.66,5.34,High Demand,Overstocked,Monsoon
ORD100795,09-12-2024,December,Q4,2024,50,Central,Ahmedabad,Fashion,T-Shirt,216,1200,2.1,253756.8,10530,2131,100,225275.73,239516.27,228568.75,4.57,Medium Demand,Overstocked,Winter
ORD100796,16-08-2024,August,Q3,2024,33,South,Chennai,Office Supplies,Notebook,294,200,9.61,53149.32,48452,1639,100,46884.43,50016.88,49792.88,0.45,Medium Demand,Overstocked,Monsoon
ORD100797,07-01-2024,January,Q1,2024,1,East,Delhi,Electronics,Tablet,80,18000,11.09,1280304,23664,1290,100,1249785.71,1265044.85,1313933.64,3.86,Low Demand,Overstocked,Winter
ORD100798,03-01-2025,January,Q1,2025,1,North,Delhi,Furniture,Office Chair,340,8000,3.48,2625344,39340,813,100,2457130.33,2541237.17,2653962.85,4.44,Medium Demand,Overstocked,Winter
ORD100799,01-07-2024,July,Q3,2024,27,South,Delhi,Furniture,Desk,153,15000,0.42,2285361,93795,662,100,2174678.92,2230019.96,2416729.99,8.37,Low Demand,Overstocked,Monsoon
ORD100800,23-04-2024,April,Q2,2024,17,East,Hyderabad,Home Appliances,Refrigerator,295,35000,7.39,9561982.5,53804,801,100,11249334.89,10405658.7,10474390.4,0.66,Medium Demand,Overstocked,Summer
ORD100801,30-09-2025,September,Q3,2025,40,West,Mumbai,Electronics,Mobile,183,25000,15.9,3847575,30124,2281,100,3660114.27,3753844.63,3750812.57,0.08,Low Demand,Overstocked,Monsoon
ORD100802,05-09-2025,September,Q3,2025,36,West,Hyderabad,Electronics,Mobile,598,25000,5.88,14070940,24472,1442,100,12647926.97,13359433.48,14435262.36,8.05,High Demand,Overstocked,Monsoon
ORD100803,13-10-2024,October,Q4,2024,41,South,Jaipur,Office Supplies,Pen Set,358,500,15.69,150914.9,91966,365,100,130839.21,140877.05,147537.9,4.73,Medium Demand,Healthy Stock,Festive
ORD100804,22-10-2025,October,Q4,2025,43,Central,Pune,Fashion,Jacket,670,4500,14.25,2585362.5,73875,2079,100,2808375.74,2696869.12,2582669.6,4.23,High Demand,Overstocked,Festive
ORD100805,01-10-2024,October,Q4,2024,40,Central,Kolkata,Office Supplies,Paper Ream,111,350,17.9,31895.85,64255,1060,100,30567.71,31231.78,30658.28,1.84,Low Demand,Overstocked,Festive
ORD100806,21-01-2025,January,Q1,2025,4,Central,Bangalore,Home Appliances,Refrigerator,613,35000,1.7,21090265,16013,1308,100,20622105.96,20856185.48,20464200.28,1.88,High Demand,Overstocked,Winter
ORD100807,20-08-2025,August,Q3,2025,34,North,Chennai,Office Supplies,Paper Ream,394,350,8.52,126150.92,66282,1871,100,121556.64,123853.78,133833.62,8.06,Medium Demand,Overstocked,Monsoon
ORD100808,20-11-2024,November,Q4,2024,47,East,Kolkata,Electronics,Mobile,645,25000,12.91,14043262.5,52067,437,100,12889006.43,13466134.46,14048219.55,4.32,High Demand,Stockout Risk,Festive
ORD100809,13-07-2025,July,Q3,2025,28,North,Ahmedabad,Furniture,Office Chair,171,8000,1.43,1348437.6,10017,2336,100,1186790.46,1267614.03,1266626.9,0.08,Low Demand,Overstocked,Monsoon
ORD100810,03-12-2024,December,Q4,2024,49,East,Ahmedabad,Home Appliances,Microwave,668,9000,19.96,4812004.8,98871,2324,100,5605759.49,5208882.14,4339017.33,16.7,High Demand,Overstocked,Winter
ORD100811,02-11-2024,November,Q4,2024,44,East,Pune,Fashion,T-Shirt,876,1200,0.24,1048677.12,90733,2199,100,1253913.56,1151295.34,1143370.33,0.69,High Demand,Overstocked,Festive
ORD100812,11-02-2025,February,Q1,2025,7,South,Hyderabad,Furniture,Desk,289,15000,10.32,3887628,77432,2019,100,4233642.99,4060635.5,3857616.4,5,Medium Demand,Overstocked,Spring
ORD100813,28-03-2024,March,Q1,2024,13,East,Hyderabad,Fashion,Jacket,477,4500,4.19,2056561.65,63978,2387,100,1670013.67,1863287.66,1908057.43,2.4,Medium Demand,Overstocked,Spring
ORD100814,11-05-2024,May,Q2,2024,19,East,Delhi,Fashion,Jacket,413,4500,6.8,1732122,59938,1843,100,1860827.54,1796474.77,1698646.57,5.45,Medium Demand,Overstocked,Summer
ORD100815,08-12-2025,December,Q4,2025,50,Central,Ahmedabad,Home Appliances,Air Conditioner,73,45000,11.35,2912152.5,9221,669,100,2508750.93,2710451.71,3175782.41,17.17,Low Demand,Overstocked,Winter
ORD100816,04-12-2024,December,Q4,2024,49,Central,Lucknow,Office Supplies,Paper Ream,450,350,19.6,126630,31765,1700,100,104531,115580.5,123753.82,7.07,Medium Demand,Overstocked,Winter
ORD100817,01-05-2025,May,Q2,2025,18,North,Pune,Office Supplies,Pen Set,361,500,1.86,177142.7,18672,2364,100,154300.93,165721.82,188709.23,13.87,Medium Demand,Overstocked,Summer
ORD100818,09-09-2025,September,Q3,2025,37,West,Delhi,Furniture,Office Chair,121,8000,18.23,791533.6,55579,1262,100,698415.15,744974.38,758464.2,1.81,Low Demand,Overstocked,Monsoon
ORD100819,20-06-2025,June,Q2,2025,25,North,Chennai,Electronics,Tablet,580,18000,0.22,10417032,47830,1782,100,9963288.06,10190160.03,11437057.61,12.24,High Demand,Overstocked,Summer
ORD100820,12-05-2024,May,Q2,2024,19,Central,Kolkata,Fashion,Jacket,120,4500,7.78,497988,32063,632,100,571779.68,534883.84,479040.27,10.44,Low Demand,Overstocked,Summer
ORD100821,27-12-2025,December,Q4,2025,52,West,Bangalore,Office Supplies,Paper Ream,367,350,11.75,113357.13,70860,1979,100,103174.98,108266.05,102190.17,5.61,Medium Demand,Overstocked,Winter
ORD100822,26-05-2024,May,Q2,2024,21,West,Mumbai,Fashion,Jacket,302,4500,10.52,1216033.2,79609,2110,100,1196676.17,1206354.69,1234549.19,2.34,Medium Demand,Overstocked,Summer
ORD100823,03-04-2024,April,Q2,2024,14,East,Chennai,Home Appliances,Air Conditioner,445,45000,16.47,16726882.5,27954,1800,100,15048405.53,15887644.02,18064914.74,13.7,Medium Demand,Overstocked,Summer
